Landing Page,Month of Year,Sessions,New Users,Bounces,Pageviews,Avg. Session Duration,Transactions
/global/country14/region2,201706,"11,461","6,038","1,619","53,867",0:04:07,11
/global/country14/region2,201705,"11,734","6,258","1,677","55,737",0:04:13,8
/global/country14/region2,201707,"11,933","6,336","1,757","56,920",0:04:04,10
/global/country14/region3,201708,983,401,262,"4,473",0:04:25,0
/global/country14/region3,201705,"1,052",351,309,"4,587",0:04:03,1
/global/country14/region3,201707,"1,302",517,353,"5,846",0:04:35,1
/global/country14/region4,201705,935,306,308,"3,703",0:03:35,0
/global/country14/region4,201707,"1,101",352,344,"4,415",0:03:30,0
/global/country14/region4,201701,"2,651","1,453",946,"10,551",0:03:20,1
/global/country15,201710,"4,718","2,468",Null,"21,797",0:04:00,9
/global/country15,201709,"5,383","2,793",908,"25,139",0:04:07,4
/global/country15,201708,"6,818","3,521","1,076","32,113",0:04:09,11
/global/country15,201704,"7,420","4,083","1,467","34,206",0:04:23,10
/global/country15,201706,"7,519","3,962","1,360","34,061",0:04:14,16
/global/country15,201705,"7,560","4,049","1,470","35,003",0:04:17,23
/global/country15,201703,"8,287","4,611","2,086","34,971",0:04:01,14
/global/country15,201707,"8,376","4,385","1,470","38,697",0:04:08,22
/global/country15,201701,"10,626","6,077","2,797","47,817",0:04:14,31
/global/country15,201702,"10,784","6,348","3,342","42,165",0:03:45,21
/global/country16,201709,"2,318","1,298","1,333","5,424",0:02:04,0
/global/country16,201702,"2,541","1,400",939,"9,783",0:03:18,0
/global/country16,201708,"2,804","1,483","1,434","8,524",0:02:30,0
/global/country16,201710,"2,861","1,635","1,909","4,864",0:01:40,0
/global/country16,201706,"2,974","1,609","1,289","10,171",0:02:44,0
/global/country16,201703,"3,022","1,695","1,253","11,453",0:03:22,0
/global/country16,201704,"3,059","1,755","1,262","11,379",0:03:01,0
/global/country16,201707,"3,124","1,578","1,431","10,278",0:02:51,0
/global/country16,201701,"3,218","1,749",997,"13,741",0:03:28,1
/global/country16,201705,"3,502","1,923","1,431","12,502",0:02:49,0
/global/country17,201710,"28,356","14,032","4,392","140,929",0:04:28,64
/global/country17,201702,"39,519","21,013","8,173","184,159",0:04:50,160
/global/country17,201709,"41,272","20,241","6,034","203,884",0:04:28,92
/global/country17,201708,"58,582","27,070","8,658","288,809",0:04:04,90
/global/country17,201701,"60,163","32,760","15,149","289,986",0:04:36,176
/global/country17,201706,"62,209","29,742","10,582","293,626",0:04:06,118
/global/country17,201703,"70,716","36,420","14,200","337,315",0:04:22,145
/global/country17,201705,"85,199","41,276","15,523","409,807",0:04:05,150
/global/country17,201707,"87,593","41,315","13,761","425,702",0:03:58,135
/global/country17,201704,"87,658","44,186","16,927","426,018",0:04:13,166
/global/country17/region1,201706,870,453,175,"3,497",0:03:35,2
/global/country17/region1,201707,893,463,213,"3,617",0:03:37,0
/global/country17/region1,201701,"1,027",561,278,"4,087",0:03:42,0
/global/country18,201701,820,439,275,"3,239",0:02:58,0
/global/country19/region1,201710,"3,925","2,005",381,"20,135",0:04:26,1
/global/country19/region1,201709,"4,107","2,068",367,"21,890",0:04:39,1
/global/country19/region1,201706,"4,377","2,128",464,"22,279",0:04:09,3
/global/country19/region1,201704,"4,535","2,360",476,"24,444",0:04:22,0
/global/country19/region1,201708,"4,732","2,320",408,"24,890",0:04:11,1
/global/country19/region1,201707,"4,752","2,273",462,"25,091",0:04:18,0
/global/country19/region1,201705,"5,089","2,508",498,"27,379",0:04:33,1
/global/country19/region1,201703,"5,141","2,718",595,"27,916",0:04:43,1
/global/country19/region1,201702,"5,469","2,901",800,"28,548",0:04:36,3
/global/country19/region1,201701,"9,366","5,028","1,493","51,700",0:04:31,3
/global/country2,201705,"2,231","1,410",577,"8,500",0:02:46,1
/global/country2,201704,"2,239","1,478",637,"8,710",0:02:50,1
/global/country2,201709,"2,257","1,541",584,"8,373",0:02:36,2
/global/country2,201708,"2,362","1,492",606,"8,787",0:02:25,1
/global/country2,201703,"2,409","1,610",648,"9,010",0:02:34,1
/global/country2,201707,"3,851","2,490",955,"14,865",0:02:41,0
/global/country2,201710,"4,334","2,972","1,178","14,822",0:02:25,1
/global/country2,201701,"6,379","4,234","1,741","24,878",0:03:03,2
/global/country20,201709,"9,255","4,517","1,843","47,571",0:04:53,14
/global/country20,201710,"9,793","4,940","2,215","49,357",0:04:45,17
/global/country20,201708,"14,690","7,281","3,148","75,213",0:04:28,13
/global/country20,201706,"15,766","8,211","4,109","73,154",0:04:14,19
/global/country20,201705,"18,205","9,813","4,695","86,656",0:04:21,12
/global/country20,201704,"18,382","9,992","4,796","90,072",0:04:26,24
/global/country20,201703,"18,822","10,541","4,832","89,028",0:04:20,18
/global/country20,201702,"19,236","10,695","5,671","88,293",0:04:23,27
/global/country20,201707,"21,662","11,293","5,043","105,494",0:04:21,24
/global/country20,201701,"22,437","12,729","8,286","97,152",0:03:48,24
/global/country20/region1,201709,"3,065","1,397",362,"16,735",0:04:53,11
/global/country20/region1,201710,"3,278","1,542",427,"17,865",0:04:53,10
/global/country20/region1,201706,"3,368","1,572",451,"17,817",0:04:23,3
/global/country20/region1,201708,"3,717","1,687",397,"21,075",0:04:32,4
/global/country20/region1,201705,"3,950","1,864",505,"21,172",0:04:24,7
/global/country20/region1,201704,"4,171","1,889",536,"23,232",0:04:43,6
/global/country20/region1,201707,"4,665","2,159",552,"26,171",Null,8
/global/country20/region1,201703,"4,956","2,349",754,"27,407",0:05:01,16
/global/country20/region1,201701,"5,224","2,538","1,233","28,157",0:04:48,13
/global/country20/region1,201702,"5,241","2,430","1,006","26,991",0:04:49,17
/global/country20/region2,201710,"5,325","2,658",731,"27,637",0:04:20,12
/global/country20/region2,201701,"5,963","3,277","1,479","29,398",0:04:14,10
/global/country20/region2,201706,"7,153","3,640","1,193","35,765",0:04:08,15
/global/country20/region2,201708,"8,371","4,089","1,144","44,199",0:04:12,15
/global/country20/region2,201708,"8,371","4,089","1,144","44,199",0:04:12,15
/global/country20/region2,201708,"8,371","4,089","1,144","44,199",0:04:12,15
/global/country20/region2,201708,"8,371","4,089","1,144","44,199",0:04:12,15
/global/country20/region2,201708,"8,371","4,089","1,144","44,199",0:04:12,15
/global/country20/region2,201708,"8,371","4,089","1,144","44,199",0:04:12,15
/global/country20/region2,201708,"8,371","4,089","1,144","44,199",0:04:12,15
/global/country20/region2,201705,"8,878","4,563","1,418","44,568",0:04:10,13
/global/country20/region2,201704,"9,133","4,689","1,639","47,218",0:04:25,24
/global/country20/region2,201707,"10,193","5,090","1,385","52,596",0:04:17,17
/global/country20/region2,201702,"10,712","5,597","2,103","53,453",0:04:34,24
/global/country20/region2,201703,"11,315","5,655","2,196","58,385",0:04:41,24
/global/country20/region2,201709,Null,"3,195",918,"36,207",0:04:27,14
/global/country21,201710,"19,247","9,782","4,159","90,653",0:04:54,34
/global/country21,201709,"23,380","11,500","4,856","111,990",0:05:00,50
/global/country21,201708,"36,815","17,885","7,124","179,289",0:05:01,54
/global/country21,201703,"39,666","20,884","9,048","188,414",0:05:13,93
/global/country21,201702,"39,685","20,875","9,763","184,535",0:05:15,110
/global/country21,201704,"40,286","20,834","8,363","195,387",0:05:12,83
/global/country21,201706,"42,943","21,179","8,185","204,838",0:05:03,76
/global/country21,201705,"45,058","22,664","8,782","221,235",0:05:14,75
/global/country21,201707,"50,384","24,885","9,593","241,339",0:05:02,82
/global/country21/region1,201710,"9,813","4,250","1,635","47,986",0:04:34,17
/global/country21/region1,201709,"14,010","6,075","2,370","68,789",0:04:50,28
/global/country21/region1,201702,"27,054","10,683","7,613","125,801",0:04:57,37
/global/country21/region1,201706,"27,348","11,220","4,961","129,903",0:04:33,41
/global/country21/region1,201708,"28,538","11,878","4,777","138,409",0:04:21,26
/global/country21/region1,201703,"34,690","13,682","8,208","170,675",0:04:57,54
/global/country21/region1,201701,"35,428","15,203","10,582","176,786",0:04:56,59
/global/country21/region1,201704,"36,642","15,685","7,416","181,744",0:04:41,38
/global/country21/region1,201707,"37,123","15,022","6,355","181,531",0:04:32,50
/global/country21/region1/resort1,201709,"3,349","1,635",637,"15,807",0:05:23,5
/global/country21/region1/resort1,201706,"3,559","1,606",574,"17,510",0:05:48,13
/global/country21/region1/resort1,201705,"4,147","1,842",681,"20,486",0:05:41,17
/global/country21/region1/resort1,201710,"4,725","2,208",994,"21,026",0:04:21,4
/global/country21/region1/resort1,201707,"4,772","2,177",857,"22,762",0:05:04,8
/global/country21/region1/resort1,201704,"5,633","2,514","1,087","27,264",0:05:20,13
/global/country21/region1/resort1,201708,"5,792","2,595","1,039","26,006",0:04:30,11
/global/country21/region1/resort1,201703,"6,819","3,197","1,421","32,595",0:05:32,26
/global/country21/region1/resort1,201702,"9,183","4,098","2,578","40,222",0:04:59,33
/global/country21/region1/resort1,201701,"12,855","5,943","3,662","61,447",0:05:01,34
/global/country21/region1/resort2,201709,"4,000","1,753",777,"16,520",0:03:45,26
/global/country21/region1/resort2,201708,"5,040","2,255","1,058","20,261",0:03:30,31
/global/country21/region1/resort2,201706,"5,745","3,011","1,357","22,808",0:03:43,39
/global/country21/region1/resort2,201705,"5,823","3,071","1,416","23,001",0:03:39,34
/global/country21/region1/resort2,201704,"5,825","3,055","1,384","23,475",0:03:48,47
/global/country21/region1/resort2,201703,"6,230","3,277","1,525","24,795",0:03:46,30
/global/country21/region1/resort2,201702,"6,450","3,459","1,708","24,639",0:03:38,41
/global/country21/region1/resort2,201707,"6,809","3,565","1,496","27,508",0:03:37,43
/global/country21/region1/resort2,201701,"8,037","4,511","2,565","30,460",0:03:35,58
/global/country21/region1/resort3,201706,816,333,166,"3,656",0:04:29,2
/global/country21/region1/resort3,201705,846,349,208,"3,604",0:04:13,1
/global/country21/region1/resort3,201704,850,397,198,"3,825",0:04:53,3
/global/country21/region1/resort4,201701,823,384,140,"4,395",0:06:18,2
/global/country21/region1/resort4,201708,895,422,111,"4,430",0:05:19,2
/global/country21/region1/resort4,201703,921,417,142,"4,485",0:05:58,1
/global/country21/region1/resort4,201704,937,453,99,"5,097",0:06:10,3
/global/country21/region1/resort4,201705,"1,182",562,146,"6,040",0:05:36,2
/global/country21/region1/resort4,201706,"1,185",557,158,"5,913",0:05:45,2
/global/country21/region1/resort4,201707,"1,405",644,190,"6,744",0:05:16,2
/global/country22,201704,"1,268",787,164,"6,251",0:03:12,0
/global/country22,201706,"1,274",746,145,"6,153",0:02:54,0
/global/country22,201702,"1,285",747,153,"6,322",0:03:36,0
/global/country22,201710,"1,311",795,902,"2,202",0:01:31,0
/global/country22,201703,"1,338",819,135,"6,784",0:03:30,1
/global/country22,201709,"1,399",828,872,"2,490",0:01:39,0
/global/country22,201705,"1,473",868,225,"7,129",0:03:01,0
/global/country22,201707,"1,527",860,810,"3,741",0:01:51,0
/global/country22,201708,"1,600",954,986,"3,136",0:01:38,0
/global/country22,201701,"1,770","1,099",203,"9,788",0:03:58,0
/global/country23,201701,923,477,338,"3,563",0:03:03,1
/global/country23,201710,"29,929","15,653","4,753","159,522",0:05:11,55
/global/country23,201709,"38,744","19,210","5,583","214,254",0:05:35,90
/global/country23,201702,"56,931","29,757","12,314","290,917",0:05:36,88
/global/country23,201703,"69,069","35,778","12,122","373,663",0:05:47,136
/global/country23,201708,"73,230","35,249","10,106","401,300",0:05:24,110
/global/country23,201704,"79,918","41,115","12,028","448,340",0:05:49,153
/global/country23,201706,"84,062","41,030","12,483","433,760",0:05:13,109
/global/country23,201701,"84,453","45,492","21,155","445,912",0:05:25,126
/global/country23,201705,"87,632","43,502","12,978","472,336",0:05:28,120
/global/country23,201707,"101,576","49,510","14,952","537,337",0:05:16,166
/global/country23/region1,201710,"12,128","6,314","2,247","54,212",0:03:52,19
/global/country23/region1,201709,"12,462","6,282","2,035","58,696",0:04:13,36
/global/country23/region1,201708,"22,174","11,156","3,663","101,335",0:04:04,37
/global/country23/region1,201706,"35,310","18,559","5,936","153,245",0:04:00,61
/global/country23/region1,201704,"37,451","20,916","7,108","163,661",0:04:03,68
/global/country23/region1,201705,"38,439","20,744","6,631","168,747",0:04:02,91
/global/country23/region1,201707,"40,722","21,384","6,487","181,620",0:04:02,66
/global/country23/region1,201703,"47,623","26,730","12,282","194,778",0:03:54,93
/global/country23/region1,201702,"55,563","30,179","18,330","212,806",0:03:35,103
/global/country23/region1,201701,"72,135","40,892","26,993","289,983",0:03:23,103
/global/country23/region2,201702,"1,782",813,531,"7,823",0:04:24,5
/global/country23/region2,201709,"1,861",784,376,"8,821",0:04:18,5
/global/country23/region2,201710,"2,171","1,002",467,"9,704",0:03:33,4
/global/country23/region2,201705,"2,385","1,049",509,"10,923",0:04:15,5
/global/country23/region2,201708,"2,424",988,476,"11,538",0:04:12,9
/global/country23/region2,201706,"2,433","1,059",479,"10,973",0:03:59,10
/global/country23/region2,201704,"2,588","1,221",571,"11,931",0:04:36,15
/global/country23/region2,201703,"2,630","1,220",745,"11,782",0:04:24,9
/global/country23/region2,201701,"2,731","1,401",872,"12,044",0:03:51,8
/global/country23/region2,201707,"2,940","1,308",552,"13,965",0:04:09,12
/global/country23/region2/resort1,201705,931,447,204,"4,106",0:03:53,1
/global/country23/region2/resort1,201706,982,470,248,"4,115",0:03:42,2
/global/country23/region2/resort1,201704,"1,048",518,260,"4,538",0:03:55,3
/global/country23/region2/resort1,201701,"1,068",532,321,"4,817",0:04:16,1
/global/country23/region2/resort1,201703,"1,082",534,321,"4,479",0:03:48,2
/global/country23/region2/resort1,201708,"1,149",527,239,"5,159",0:03:58,0
/global/country23/region2/resort1,201707,"1,165",556,291,"5,010",0:03:45,2
/global/country23/region3,201710,"3,564","1,667",521,"17,677",0:04:58,8
/global/country23/region3,201709,"4,429","2,097",722,"21,924",0:05:12,10
/global/country23/region3,201708,"6,033","2,706",892,"30,406",0:05:12,11
/global/country23/region3,201706,"6,506","2,851",912,Null,0:04:58,22
/global/country23/region3,201707,"6,688","2,981",973,"32,838",0:05:14,6
/global/country23/region3,201704,"7,006","3,230",919,"35,590",0:05:20,25
/global/country23/region3,201705,"8,102","3,870","1,002","40,429",0:05:02,21
/global/country23/region3,201702,"10,391","4,743","2,425","47,487",0:04:55,17
/global/country23/region3,201701,"14,842","6,965","3,387","75,101",0:05:07,36
/global/country23/region3,201701,"14,842","6,965","3,387","75,101",0:05:07,36
/global/country23/region3,201701,"14,842","6,965","3,387","75,101",0:05:07,36
/global/country23/region3/resort1,201709,"10,273","4,058","2,861","39,757",0:03:27,47
/global/country23/region3/resort1,201710,"11,734","4,797","3,166","44,237",0:03:06,29
/global/country23/region3/resort1,201708,"14,690","6,010","4,104","56,116",0:03:19,66
/global/country23/region3/resort1,201702,"16,161","8,104","6,002","56,402",0:03:14,65
/global/country23/region3/resort1,201704,"16,715","7,959","5,254","63,183",0:03:25,64
/global/country23/region3/resort1,201705,"17,628","8,298","5,525","65,576",0:03:17,63
/global/country23/region3/resort1,201706,"17,679","8,174","5,450","65,412",0:03:13,71
/global/country23/region3/resort1,201703,"18,981","9,355","6,165","68,901",0:03:20,68
/global/country23/region3/resort1,201707,"21,140","9,923","6,367","78,852",0:03:11,68
/global/country23/region3/resort1,201701,"21,674","11,555","9,066","75,209",0:02:59,89
/global/country23/region3/resort2,201701,915,470,268,"3,651",0:03:40,0
/global/country23/region3/resort3,201710,"42,528","19,212","5,754","205,410",0:04:26,111
/global/country23/region3/resort3,201709,"52,974","24,365","7,316","258,513",0:04:35,130
/global/country23/region3/resort3,201702,"69,680","31,902","12,821","332,374",0:04:56,179
/global/country23/region3/resort3,201708,"70,563","32,050","9,582","333,057",0:04:17,126
/global/country23/region3/resort3,201703,"75,624","35,029","11,457","369,801",0:04:57,223
/global/country23/region3/resort3,201704,"82,301","39,127","10,716","405,744",0:04:46,223
/global/country23/region3/resort3,201706,"83,948","37,307","10,703","398,753",0:04:25,166
/global/country23/region3/resort3,201707,"90,908","40,614","11,436","434,540",0:04:23,170
/global/country23/region3/resort3,201705,"93,639","43,180","11,724","452,276",0:04:32,209
/global/country23/region3/resort3,201701,"108,534","54,041","25,343","539,414",0:04:37,251
/global/country23/region3/resort4,201708,886,409,266,"3,393",0:03:49,2
/global/country23/region3/resort4,201706,902,407,220,"3,635",0:04:06,2
/global/country23/region3/resort4,201704,920,439,238,"4,057",0:04:31,1
/global/country23/region3/resort4,201703,925,474,257,"3,820",0:04:33,1
/global/country23/region3/resort4,201705,960,429,248,"4,166",0:04:11,1
/global/country23/region3/resort4,201701,965,471,249,"4,574",0:04:57,4
